Barrio,anyo,Indicador,valor_indicador
CASA DE CAMPO,2022,num_sanidad,33.0
ALAMEDA DE OSUNA,2022,num_sanidad,20.0
ORCASUR,2022,num_sanidad,14.0
IBIZA,2022,num_sanidad,43.0
ZOFIO,2022,num_sanidad,13.0
HELLIN,2022,num_sanidad,15.0
PUERTA DEL ANGEL,2022,num_sanidad,63.0
CIUDAD UNIVERSITARIA,2022,num_sanidad,43.0
EL CAÑAVERAL,2022,num_sanidad,6.0
LISTA,2022,num_sanidad,60.0
LOS ANGELES,2022,num_sanidad,37.0
OPAÑEL,2022,num_sanidad,44.0
EL PLANTIO,2022,num_sanidad,15.0
NUMANCIA,2022,num_sanidad,58.0
VALDEACEDERAS,2022,num_sanidad,30.0
SANTA EUGENIA,2022,num_sanidad,26.0
ESTRELLA,2022,num_sanidad,21.0
CASCO H.VALLECAS,2022,num_sanidad,64.0
VINATEROS,2022,num_sanidad,14.0
CORRALEJOS,2022,num_sanidad,8.0
APOSTOL SANTIAGO,2022,num_sanidad,9.0
VALDERRIVAS,2022,num_sanidad,10.0
ACACIAS,2022,num_sanidad,84.0
COLINA,2022,num_sanidad,27.0
NUEVA ESPAÑA,2022,num_sanidad,72.0
DELICIAS,2022,num_sanidad,40.0
RECOLETOS,2022,num_sanidad,32.0
VALVERDE,2022,num_sanidad,89.0
EL GOLOSO,2022,num_sanidad,31.0
PUERTA BONITA,2022,num_sanidad,52.0
NIÑO JESUS,2022,num_sanidad,41.0
SIMANCAS,2022,num_sanidad,38.0
SAN FERMIN,2022,num_sanidad,15.0
MEDIA LEGUA,2022,num_sanidad,25.0
UNIVERSIDAD,2022,num_sanidad,60.0
MIRASIERRA,2022,num_sanidad,67.0
CUATRO CAMINOS,2022,num_sanidad,64.0
IMPERIAL,2022,num_sanidad,43.0
REJAS,2022,num_sanidad,8.0
VALDEMARIN,2022,num_sanidad,14.0
ARGUELLES,2022,num_sanidad,64.0
EL PILAR,2022,num_sanidad,67.0
EMBAJADORES,2022,num_sanidad,45.0
CASTILLEJOS,2022,num_sanidad,58.0
PAVONES,2023,num_sanidad,35.0
CASCO H.BARAJAS,2023,num_sanidad,22.0
BUTARQUE,2023,num_sanidad,11.0
ALMENDRALES,2023,num_sanidad,25.0
TRAFALGAR,2023,num_sanidad,78.0
PALOS DE LA FRONTERA,2023,num_sanidad,69.0
PALOS DE MOGUER,2023,num_sanidad,0.0
VALDEFUENTES,2023,num_sanidad,60.0
MOSCARDO,2023,num_sanidad,38.0
LOS ROSALES,2023,num_sanidad,44.0
PRADOLONGO,2023,num_sanidad,27.0
VENTAS,2023,num_sanidad,76.0
LOS JERONIMOS,2023,num_sanidad,11.0
AEROPUERTO,2023,num_sanidad,7.0
VISTA ALEGRE,2023,num_sanidad,92.0
ORCASITAS,2023,num_sanidad,14.0
LEGAZPI,2023,num_sanidad,33.0
SAN DIEGO,2023,num_sanidad,56.0
FUENTELARREINA,2023,num_sanidad,2.0
EL PARDO,2023,num_sanidad,8.0
ADELFAS,2023,num_sanidad,30.0
CAMPAMENTO,2023,num_sanidad,19.0
LA PAZ,2023,num_sanidad,67.0
ENTREVIAS,2023,num_sanidad,29.0
CASCO H.VICALVARO,2023,num_sanidad,48.0
PROSPERIDAD,2023,num_sanidad,70.0
BERRUGUETE,2023,num_sanidad,32.0
ALMAGRO,2023,num_sanidad,59.0
LOS CARMENES,2023,num_sanidad,12.0
LUCERO,2023,num_sanidad,46.0
GAZTAMBIDE,2023,num_sanidad,66.0
COSTILLARES,2023,num_sanidad,38.0
ARAPILES,2023,num_sanidad,58.0
SAN ANDRES,2023,num_sanidad,60.0
CUATRO VIENTOS,2023,num_sanidad,7.0
ROSAS,2023,num_sanidad,60.0
TIMON,2023,num_sanidad,24.0
PEÑAGRANDE,2023,num_sanidad,63.0
SAN CRISTOBAL,2023,num_sanidad,11.0
PALOMERAS SURESTE,2023,num_sanidad,34.0
CORTES,2023,num_sanidad,17.0
CANILLAS,2023,num_sanidad,89.0
ATALAYA,2023,num_sanidad,4.0
PORTAZGO,2023,num_sanidad,41.0
FONTARRON,2023,num_sanidad,21.0
CONCEPCION,2023,num_sanidad,33.0
ARAVACA,2023,num_sanidad,44.0
PEÑA GRANDE,2023,num_sanidad,0.0
HORCAJO,2023,num_sanidad,12.0
ABRANTES,2023,num_sanidad,25.0
ALUCHE,2023,num_sanidad,121.0
VALDEBERNARDO,2023,num_sanidad,24.0
ALMENARA,2023,num_sanidad,52.0
AMPOSTA,2023,num_sanidad,15.0
CANILLEJAS,2023,num_sanidad,45.0
EL SALVADOR,2023,num_sanidad,8.0
EL VISO,2023,num_sanidad,43.0
FUENTE DEL BERRO,2023,num_sanidad,52.0
VALLEHERMOSO,2023,num_sanidad,74.0
BUENAVISTA,2023,num_sanidad,61.0
SAN JUAN BAUTISTA,2023,num_sanidad,38.0
COMILLAS,2023,num_sanidad,20.0
GOYA,2023,num_sanidad,86.0
CASTELLANA,2023,num_sanidad,57.0
LAS AGUILAS,2023,num_sanidad,67.0
ENSANCHE DE VALLECAS,2023,num_sanidad,46.0
BELLAS VISTAS,2023,num_sanidad,34.0
PACIFICO,2023,num_sanidad,49.0
CASTILLA,2023,num_sanidad,32.0
SAN PASCUAL,2023,num_sanidad,33.0
QUINTANA,2023,num_sanidad,47.0
JUSTICIA,2023,num_sanidad,35.0
ATOCHA,2023,num_sanidad,2.0
HISPANOAMERICA,2023,num_sanidad,99.0
VALDEZARZA,2023,num_sanidad,43.0
PIOVERA,2023,num_sanidad,34.0
GUINDALERA,2023,num_sanidad,94.0
CHOPERA,2023,num_sanidad,33.0
PUEBLO NUEVO,2023,num_sanidad,83.0
ARCOS,2023,num_sanidad,14.0
PALOMERAS BAJAS,2023,num_sanidad,37.0
RIOS ROSAS,2023,num_sanidad,63.0
MARROQUINA,2023,num_sanidad,51.0
SOL,2023,num_sanidad,11.0
CIUDAD JARDIN,2023,num_sanidad,52.0
PALOMAS,2023,num_sanidad,8.0
SAN ISIDRO,2023,num_sanidad,35.0
PINAR DEL REY,2023,num_sanidad,61.0
PALACIO,2023,num_sanidad,26.0
CASA DE CAMPO,2023,num_sanidad,33.0
ALAMEDA DE OSUNA,2023,num_sanidad,20.0
ORCASUR,2023,num_sanidad,14.0
IBIZA,2023,num_sanidad,42.0
ZOFIO,2023,num_sanidad,13.0
HELLIN,2023,num_sanidad,15.0
PUERTA DEL ANGEL,2023,num_sanidad,63.0
CIUDAD UNIVERSITARIA,2023,num_sanidad,43.0
EL CAÑAVERAL,2023,num_sanidad,7.0
LISTA,2023,num_sanidad,60.0
LOS ANGELES,2023,num_sanidad,39.0
OPAÑEL,2023,num_sanidad,46.0
EL PLANTIO,2023,num_sanidad,15.0
NUMANCIA,2023,num_sanidad,58.0
VALDEACEDERAS,2023,num_sanidad,29.0
SANTA EUGENIA,2023,num_sanidad,26.0
ESTRELLA,2023,num_sanidad,22.0
CASCO H.VALLECAS,2023,num_sanidad,65.0
VINATEROS,2023,num_sanidad,14.0
CORRALEJOS,2023,num_sanidad,8.0
APOSTOL SANTIAGO,2023,num_sanidad,9.0
VALDERRIVAS,2023,num_sanidad,10.0
ACACIAS,2023,num_sanidad,84.0
COLINA,2023,num_sanidad,28.0
NUEVA ESPAÑA,2023,num_sanidad,72.0
DELICIAS,2023,num_sanidad,40.0
RECOLETOS,2023,num_sanidad,32.0
VALVERDE,2023,num_sanidad,90.0
EL GOLOSO,2023,num_sanidad,31.0
PUERTA BONITA,2023,num_sanidad,52.0
NIÑO JESUS,2023,num_sanidad,41.0
SIMANCAS,2023,num_sanidad,38.0
SAN FERMIN,2023,num_sanidad,15.0
MEDIA LEGUA,2023,num_sanidad,25.0
UNIVERSIDAD,2023,num_sanidad,61.0
MIRASIERRA,2023,num_sanidad,67.0
CUATRO CAMINOS,2023,num_sanidad,63.0
IMPERIAL,2023,num_sanidad,43.0
REJAS,2023,num_sanidad,8.0
VALDEMARIN,2023,num_sanidad,13.0
ARGUELLES,2023,num_sanidad,64.0
EL PILAR,2023,num_sanidad,67.0
EMBAJADORES,2023,num_sanidad,46.0
CASTILLEJOS,2023,num_sanidad,57.0
PAVONES,2024,num_sanidad,35.0
CASCO H.BARAJAS,2024,num_sanidad,22.0
BUTARQUE,2024,num_sanidad,11.0
ALMENDRALES,2024,num_sanidad,25.0
TRAFALGAR,2024,num_sanidad,84.0
PALOS DE LA FRONTERA,2024,num_sanidad,70.0
PALOS DE MOGUER,2024,num_sanidad,0.0
VALDEFUENTES,2024,num_sanidad,71.0
MOSCARDO,2024,num_sanidad,40.0
LOS ROSALES,2024,num_sanidad,47.0
PRADOLONGO,2024,num_sanidad,28.0
VENTAS,2024,num_sanidad,78.0
LOS JERONIMOS,2024,num_sanidad,12.0
AEROPUERTO,2024,num_sanidad,7.0
VISTA ALEGRE,2024,num_sanidad,92.0
ORCASITAS,2024,num_sanidad,16.0
LEGAZPI,2024,num_sanidad,38.0
SAN DIEGO,2024,num_sanidad,58.0
FUENTELARREINA,2024,num_sanidad,4.0
EL PARDO,2024,num_sanidad,8.0
ADELFAS,2024,num_sanidad,32.0
CAMPAMENTO,2024,num_sanidad,20.0
LA PAZ,2024,num_sanidad,67.0
ENTREVIAS,2024,num_sanidad,30.0
CASCO H.VICALVARO,2024,num_sanidad,51.0
PROSPERIDAD,2024,num_sanidad,77.0
BERRUGUETE,2024,num_sanidad,37.0
ALMAGRO,2024,num_sanidad,63.0
LOS CARMENES,2024,num_sanidad,12.0
LUCERO,2024,num_sanidad,47.0
GAZTAMBIDE,2024,num_sanidad,75.0
COSTILLARES,2024,num_sanidad,39.0
ARAPILES,2024,num_sanidad,63.0
SAN ANDRES,2024,num_sanidad,60.0
CUATRO VIENTOS,2024,num_sanidad,7.0
ROSAS,2024,num_sanidad,64.0
TIMON,2024,num_sanidad,24.0
PEÑAGRANDE,2024,num_sanidad,71.0
SAN CRISTOBAL,2024,num_sanidad,11.0
PALOMERAS SURESTE,2024,num_sanidad,36.0
CORTES,2024,num_sanidad,20.0
CANILLAS,2024,num_sanidad,97.0
ATALAYA,2024,num_sanidad,3.0
PORTAZGO,2024,num_sanidad,42.0
FONTARRON,2024,num_sanidad,23.0
CONCEPCION,2024,num_sanidad,37.0
ARAVACA,2024,num_sanidad,50.0
PEÑA GRANDE,2024,num_sanidad,0.0
HORCAJO,2024,num_sanidad,14.0
ABRANTES,2024,num_sanidad,25.0
ALUCHE,2024,num_sanidad,124.0
VALDEBERNARDO,2024,num_sanidad,24.0
ALMENARA,2024,num_sanidad,53.0
AMPOSTA,2024,num_sanidad,15.0
CANILLEJAS,2024,num_sanidad,43.0
EL SALVADOR,2024,num_sanidad,8.0
EL VISO,2024,num_sanidad,47.0
FUENTE DEL BERRO,2024,num_sanidad,55.0
VALLEHERMOSO,2024,num_sanidad,79.0
BUENAVISTA,2024,num_sanidad,59.0
SAN JUAN BAUTISTA,2024,num_sanidad,40.0
COMILLAS,2024,num_sanidad,24.0
GOYA,2024,num_sanidad,94.0
CASTELLANA,2024,num_sanidad,59.0
LAS AGUILAS,2024,num_sanidad,70.0
ENSANCHE DE VALLECAS,2024,num_sanidad,49.0
BELLAS VISTAS,2024,num_sanidad,35.0
PACIFICO,2024,num_sanidad,58.0
CASTILLA,2024,num_sanidad,32.0
SAN PASCUAL,2024,num_sanidad,37.0
QUINTANA,2024,num_sanidad,52.0
JUSTICIA,2024,num_sanidad,39.0
ATOCHA,2024,num_sanidad,2.0
HISPANOAMERICA,2024,num_sanidad,102.0
VALDEZARZA,2024,num_sanidad,44.0
PIOVERA,2024,num_sanidad,36.0
GUINDALERA,2024,num_sanidad,110.0
CHOPERA,2024,num_sanidad,32.0
PUEBLO NUEVO,2024,num_sanidad,86.0
ARCOS,2024,num_sanidad,15.0
PALOMERAS BAJAS,2024,num_sanidad,42.0
RIOS ROSAS,2024,num_sanidad,76.0
MARROQUINA,2024,num_sanidad,53.0
SOL,2024,num_sanidad,10.0
CIUDAD JARDIN,2024,num_sanidad,54.0
PALOMAS,2024,num_sanidad,8.0
SAN ISIDRO,2024,num_sanidad,38.0
PINAR DEL REY,2024,num_sanidad,63.0
PALACIO,2024,num_sanidad,25.0
CASA DE CAMPO,2024,num_sanidad,33.0
ALAMEDA DE OSUNA,2024,num_sanidad,24.0
ORCASUR,2024,num_sanidad,14.0
IBIZA,2024,num_sanidad,43.0
ZOFIO,2024,num_sanidad,13.0
HELLIN,2024,num_sanidad,15.0
PUERTA DEL ANGEL,2024,num_sanidad,68.0
CIUDAD UNIVERSITARIA,2024,num_sanidad,45.0
EL CAÑAVERAL,2024,num_sanidad,12.0
LISTA,2024,num_sanidad,64.0
LOS ANGELES,2024,num_sanidad,44.0
OPAÑEL,2024,num_sanidad,48.0
EL PLANTIO,2024,num_sanidad,15.0
NUMANCIA,2024,num_sanidad,54.0
VALDEACEDERAS,2024,num_sanidad,29.0
SANTA EUGENIA,2024,num_sanidad,25.0
ESTRELLA,2024,num_sanidad,25.0
CASCO H.VALLECAS,2024,num_sanidad,66.0
VINATEROS,2024,num_sanidad,16.0
CORRALEJOS,2024,num_sanidad,9.0
APOSTOL SANTIAGO,2024,num_sanidad,11.0
VALDERRIVAS,2024,num_sanidad,11.0
ACACIAS,2024,num_sanidad,88.0
COLINA,2024,num_sanidad,29.0
NUEVA ESPAÑA,2024,num_sanidad,74.0
DELICIAS,2024,num_sanidad,43.0
RECOLETOS,2024,num_sanidad,34.0
VALVERDE,2024,num_sanidad,105.0
EL GOLOSO,2024,num_sanidad,34.0
PUERTA BONITA,2024,num_sanidad,56.0
NIÑO JESUS,2024,num_sanidad,43.0
SIMANCAS,2024,num_sanidad,42.0
SAN FERMIN,2024,num_sanidad,16.0
MEDIA LEGUA,2024,num_sanidad,24.0
UNIVERSIDAD,2024,num_sanidad,61.0
MIRASIERRA,2024,num_sanidad,78.0
CUATRO CAMINOS,2024,num_sanidad,70.0
IMPERIAL,2024,num_sanidad,55.0
REJAS,2024,num_sanidad,8.0
VALDEMARIN,2024,num_sanidad,13.0
ARGUELLES,2024,num_sanidad,71.0
EL PILAR,2024,num_sanidad,76.0
EMBAJADORES,2024,num_sanidad,46.0
CASTILLEJOS,2024,num_sanidad,63.0
PAVONES,2018,num_arte_ocio_cultura,0.0
CASCO H.BARAJAS,2018,num_arte_ocio_cultura,1.0
BUTARQUE,2018,num_arte_ocio_cultura,1.0
ALMENDRALES,2018,num_arte_ocio_cultura,8.0
TRAFALGAR,2018,num_arte_ocio_cultura,15.0
PALOS DE LA FRONTERA,2018,num_arte_ocio_cultura,0.0
PALOS DE MOGUER,2018,num_arte_ocio_cultura,15.0
VALDEFUENTES,2018,num_arte_ocio_cultura,3.0
MOSCARDO,2018,num_arte_ocio_cultura,10.0
LOS ROSALES,2018,num_arte_ocio_cultura,7.0
PRADOLONGO,2018,num_arte_ocio_cultura,10.0
VENTAS,2018,num_arte_ocio_cultura,13.0
LOS JERONIMOS,2018,num_arte_ocio_cultura,11.0
AEROPUERTO,2018,num_arte_ocio_cultura,0.0
VISTA ALEGRE,2018,num_arte_ocio_cultura,18.0
ORCASITAS,2018,num_arte_ocio_cultura,6.0
LEGAZPI,2018,num_arte_ocio_cultura,2.0
SAN DIEGO,2018,num_arte_ocio_cultura,10.0
FUENTELARREINA,2018,num_arte_ocio_cultura,0.0
EL PARDO,2018,num_arte_ocio_cultura,5.0
ADELFAS,2018,num_arte_ocio_cultura,3.0
CAMPAMENTO,2018,num_arte_ocio_cultura,2.0
LA PAZ,2018,num_arte_ocio_cultura,4.0
ENTREVIAS,2018,num_arte_ocio_cultura,4.0
CASCO H.VICALVARO,2018,num_arte_ocio_cultura,13.0
PROSPERIDAD,2018,num_arte_ocio_cultura,9.0
BERRUGUETE,2018,num_arte_ocio_cultura,6.0
ALMAGRO,2018,num_arte_ocio_cultura,18.0
LOS CARMENES,2018,num_arte_ocio_cultura,5.0
LUCERO,2018,num_arte_ocio_cultura,7.0
GAZTAMBIDE,2018,num_arte_ocio_cultura,10.0
COSTILLARES,2018,num_arte_ocio_cultura,1.0
ARAPILES,2018,num_arte_ocio_cultura,9.0
SAN ANDRES,2018,num_arte_ocio_cultura,11.0
CUATRO VIENTOS,2018,num_arte_ocio_cultura,2.0
ROSAS,2018,num_arte_ocio_cultura,3.0
TIMON,2018,num_arte_ocio_cultura,1.0
PEÑAGRANDE,2018,num_arte_ocio_cultura,0.0
SAN CRISTOBAL,2018,num_arte_ocio_cultura,5.0
PALOMERAS SURESTE,2018,num_arte_ocio_cultura,7.0
CORTES,2018,num_arte_ocio_cultura,34.0
CANILLAS,2018,num_arte_ocio_cultura,6.0
ATALAYA,2018,num_arte_ocio_cultura,1.0
PORTAZGO,2018,num_arte_ocio_cultura,4.0
FONTARRON,2018,num_arte_ocio_cultura,2.0
CONCEPCION,2018,num_arte_ocio_cultura,6.0
ARAVACA,2018,num_arte_ocio_cultura,2.0
PEÑA GRANDE,2018,num_arte_ocio_cultura,5.0
HORCAJO,2018,num_arte_ocio_cultura,0.0
ABRANTES,2018,num_arte_ocio_cultura,5.0
ALUCHE,2018,num_arte_ocio_cultura,19.0
VALDEBERNARDO,2018,num_arte_ocio_cultura,8.0
ALMENARA,2018,num_arte_ocio_cultura,4.0
AMPOSTA,2018,num_arte_ocio_cultura,2.0
CANILLEJAS,2018,num_arte_ocio_cultura,10.0
EL SALVADOR,2018,num_arte_ocio_cultura,0.0
EL VISO,2018,num_arte_ocio_cultura,6.0
FUENTE DEL BERRO,2018,num_arte_ocio_cultura,7.0
VALLEHERMOSO,2018,num_arte_ocio_cultura,5.0
BUENAVISTA,2018,num_arte_ocio_cultura,10.0
SAN JUAN BAUTISTA,2018,num_arte_ocio_cultura,4.0
COMILLAS,2018,num_arte_ocio_cultura,6.0
GOYA,2018,num_arte_ocio_cultura,12.0
CASTELLANA,2018,num_arte_ocio_cultura,7.0
LAS AGUILAS,2018,num_arte_ocio_cultura,7.0
ENSANCHE DE VALLECAS,2018,num_arte_ocio_cultura,1.0
BELLAS VISTAS,2018,num_arte_ocio_cultura,14.0
PACIFICO,2018,num_arte_ocio_cultura,7.0
CASTILLA,2018,num_arte_ocio_cultura,2.0
SAN PASCUAL,2018,num_arte_ocio_cultura,2.0
QUINTANA,2018,num_arte_ocio_cultura,13.0
JUSTICIA,2018,num_arte_ocio_cultura,34.0
ATOCHA,2018,num_arte_ocio_cultura,0.0
HISPANOAMERICA,2018,num_arte_ocio_cultura,6.0
VALDEZARZA,2018,num_arte_ocio_cultura,4.0
PIOVERA,2018,num_arte_ocio_cultura,0.0
GUINDALERA,2018,num_arte_ocio_cultura,17.0
CHOPERA,2018,num_arte_ocio_cultura,10.0
PUEBLO NUEVO,2018,num_arte_ocio_cultura,7.0
ARCOS,2018,num_arte_ocio_cultura,1.0
PALOMERAS BAJAS,2018,num_arte_ocio_cultura,4.0
RIOS ROSAS,2018,num_arte_ocio_cultura,12.0
MARROQUINA,2018,num_arte_ocio_cultura,3.0
SOL,2018,num_arte_ocio_cultura,14.0
CIUDAD JARDIN,2018,num_arte_ocio_cultura,11.0
PALOMAS,2018,num_arte_ocio_cultura,0.0
SAN ISIDRO,2018,num_arte_ocio_cultura,8.0
PINAR DEL REY,2018,num_arte_ocio_cultura,9.0
PALACIO,2018,num_arte_ocio_cultura,17.0
CASA DE CAMPO,2018,num_arte_ocio_cultura,5.0
ALAMEDA DE OSUNA,2018,num_arte_ocio_cultura,4.0
ORCASUR,2018,num_arte_ocio_cultura,2.0
IBIZA,2018,num_arte_ocio_cultura,1.0
ZOFIO,2018,num_arte_ocio_cultura,1.0
HELLIN,2018,num_arte_ocio_cultura,0.0
PUERTA DEL ANGEL,2018,num_arte_ocio_cultura,13.0
CIUDAD UNIVERSITARIA,2018,num_arte_ocio_cultura,5.0
EL CAÑAVERAL,2018,num_arte_ocio_cultura,0.0
LISTA,2018,num_arte_ocio_cultura,4.0
LOS ANGELES,2018,num_arte_ocio_cultura,2.0
OPAÑEL,2018,num_arte_ocio_cultura,11.0
EL PLANTIO,2018,num_arte_ocio_cultura,0.0
NUMANCIA,2018,num_arte_ocio_cultura,11.0
VALDEACEDERAS,2018,num_arte_ocio_cultura,6.0
SANTA EUGENIA,2018,num_arte_ocio_cultura,6.0
ESTRELLA,2018,num_arte_ocio_cultura,0.0
CASCO H.VALLECAS,2018,num_arte_ocio_cultura,7.0
VINATEROS,2018,num_arte_ocio_cultura,1.0
CORRALEJOS,2018,num_arte_ocio_cultura,2.0
APOSTOL SANTIAGO,2018,num_arte_ocio_cultura,1.0
VALDERRIVAS,2018,num_arte_ocio_cultura,0.0
ACACIAS,2018,num_arte_ocio_cultura,7.0
COLINA,2018,num_arte_ocio_cultura,1.0
NUEVA ESPAÑA,2018,num_arte_ocio_cultura,3.0
DELICIAS,2018,num_arte_ocio_cultura,8.0
RECOLETOS,2018,num_arte_ocio_cultura,27.0
VALVERDE,2018,num_arte_ocio_cultura,7.0
EL GOLOSO,2018,num_arte_ocio_cultura,3.0
PUERTA BONITA,2018,num_arte_ocio_cultura,9.0
NIÑO JESUS,2018,num_arte_ocio_cultura,3.0
SIMANCAS,2018,num_arte_ocio_cultura,5.0
SAN FERMIN,2018,num_arte_ocio_cultura,4.0
MEDIA LEGUA,2018,num_arte_ocio_cultura,6.0
UNIVERSIDAD,2018,num_arte_ocio_cultura,37.0
MIRASIERRA,2018,num_arte_ocio_cultura,0.0
CUATRO CAMINOS,2018,num_arte_ocio_cultura,10.0
IMPERIAL,2018,num_arte_ocio_cultura,5.0
REJAS,2018,num_arte_ocio_cultura,2.0
VALDEMARIN,2018,num_arte_ocio_cultura,0.0
ARGUELLES,2018,num_arte_ocio_cultura,7.0
EL PILAR,2018,num_arte_ocio_cultura,9.0
EMBAJADORES,2018,num_arte_ocio_cultura,56.0
CASTILLEJOS,2018,num_arte_ocio_cultura,7.0
PAVONES,2019,num_arte_ocio_cultura,0.0
CASCO H.BARAJAS,2019,num_arte_ocio_cultura,2.0
BUTARQUE,2019,num_arte_ocio_cultura,1.0
ALMENDRALES,2019,num_arte_ocio_cultura,9.0
TRAFALGAR,2019,num_arte_ocio_cultura,16.0
PALOS DE LA FRONTERA,2019,num_arte_ocio_cultura,0.0
PALOS DE MOGUER,2019,num_arte_ocio_cultura,17.0
VALDEFUENTES,2019,num_arte_ocio_cultura,4.0
MOSCARDO,2019,num_arte_ocio_cultura,11.0
LOS ROSALES,2019,num_arte_ocio_cultura,8.0
PRADOLONGO,2019,num_arte_ocio_cultura,11.0
VENTAS,2019,num_arte_ocio_cultura,14.0
LOS JERONIMOS,2019,num_arte_ocio_cultura,11.0
AEROPUERTO,2019,num_arte_ocio_cultura,0.0
VISTA ALEGRE,2019,num_arte_ocio_cultura,22.0
ORCASITAS,2019,num_arte_ocio_cultura,5.0
LEGAZPI,2019,num_arte_ocio_cultura,2.0
SAN DIEGO,2019,num_arte_ocio_cultura,13.0
FUENTELARREINA,2019,num_arte_ocio_cultura,0.0
EL PARDO,2019,num_arte_ocio_cultura,5.0
ADELFAS,2019,num_arte_ocio_cultura,3.0
CAMPAMENTO,2019,num_arte_ocio_cultura,2.0
LA PAZ,2019,num_arte_ocio_cultura,4.0
ENTREVIAS,2019,num_arte_ocio_cultura,4.0
CASCO H.VICALVARO,2019,num_arte_ocio_cultura,14.0
PROSPERIDAD,2019,num_arte_ocio_cultura,11.0
BERRUGUETE,2019,num_arte_ocio_cultura,7.0
ALMAGRO,2019,num_arte_ocio_cultura,19.0
LOS CARMENES,2019,num_arte_ocio_cultura,5.0
LUCERO,2019,num_arte_ocio_cultura,7.0
GAZTAMBIDE,2019,num_arte_ocio_cultura,12.0
COSTILLARES,2019,num_arte_ocio_cultura,2.0
ARAPILES,2019,num_arte_ocio_cultura,9.0
SAN ANDRES,2019,num_arte_ocio_cultura,13.0
CUATRO VIENTOS,2019,num_arte_ocio_cultura,2.0
ROSAS,2019,num_arte_ocio_cultura,4.0
TIMON,2019,num_arte_ocio_cultura,1.0
PEÑAGRANDE,2019,num_arte_ocio_cultura,0.0
SAN CRISTOBAL,2019,num_arte_ocio_cultura,5.0
PALOMERAS SURESTE,2019,num_arte_ocio_cultura,7.0
CORTES,2019,num_arte_ocio_cultura,33.0
CANILLAS,2019,num_arte_ocio_cultura,5.0
ATALAYA,2019,num_arte_ocio_cultura,1.0
PORTAZGO,2019,num_arte_ocio_cultura,6.0
FONTARRON,2019,num_arte_ocio_cultura,1.0
CONCEPCION,2019,num_arte_ocio_cultura,7.0
ARAVACA,2019,num_arte_ocio_cultura,3.0
PEÑA GRANDE,2019,num_arte_ocio_cultura,5.0
HORCAJO,2019,num_arte_ocio_cultura,0.0
ABRANTES,2019,num_arte_ocio_cultura,5.0
ALUCHE,2019,num_arte_ocio_cultura,22.0
VALDEBERNARDO,2019,num_arte_ocio_cultura,7.0
ALMENARA,2019,num_arte_ocio_cultura,4.0
AMPOSTA,2019,num_arte_ocio_cultura,2.0
CANILLEJAS,2019,num_arte_ocio_cultura,11.0
EL SALVADOR,2019,num_arte_ocio_cultura,0.0
EL VISO,2019,num_arte_ocio_cultura,7.0
FUENTE DEL BERRO,2019,num_arte_ocio_cultura,8.0
VALLEHERMOSO,2019,num_arte_ocio_cultura,5.0
BUENAVISTA,2019,num_arte_ocio_cultura,11.0
SAN JUAN BAUTISTA,2019,num_arte_ocio_cultura,4.0
COMILLAS,2019,num_arte_ocio_cultura,6.0
GOYA,2019,num_arte_ocio_cultura,11.0
CASTELLANA,2019,num_arte_ocio_cultura,7.0
LAS AGUILAS,2019,num_arte_ocio_cultura,7.0
ENSANCHE DE VALLECAS,2019,num_arte_ocio_cultura,1.0
BELLAS VISTAS,2019,num_arte_ocio_cultura,14.0
PACIFICO,2019,num_arte_ocio_cultura,9.0
CASTILLA,2019,num_arte_ocio_cultura,1.0
SAN PASCUAL,2019,num_arte_ocio_cultura,1.0
QUINTANA,2019,num_arte_ocio_cultura,13.0
JUSTICIA,2019,num_arte_ocio_cultura,35.0
ATOCHA,2019,num_arte_ocio_cultura,0.0
HISPANOAMERICA,2019,num_arte_ocio_cultura,6.0
VALDEZARZA,2019,num_arte_ocio_cultura,3.0
PIOVERA,2019,num_arte_ocio_cultura,0.0
GUINDALERA,2019,num_arte_ocio_cultura,17.0
CHOPERA,2019,num_arte_ocio_cultura,10.0
PUEBLO NUEVO,2019,num_arte_ocio_cultura,5.0
ARCOS,2019,num_arte_ocio_cultura,1.0
PALOMERAS BAJAS,2019,num_arte_ocio_cultura,4.0
RIOS ROSAS,2019,num_arte_ocio_cultura,12.0
MARROQUINA,2019,num_arte_ocio_cultura,3.0
SOL,2019,num_arte_ocio_cultura,15.0
CIUDAD JARDIN,2019,num_arte_ocio_cultura,11.0
PALOMAS,2019,num_arte_ocio_cultura,0.0
SAN ISIDRO,2019,num_arte_ocio_cultura,12.0
PINAR DEL REY,2019,num_arte_ocio_cultura,10.0
PALACIO,2019,num_arte_ocio_cultura,18.0
CASA DE CAMPO,2019,num_arte_ocio_cultura,5.0
ALAMEDA DE OSUNA,2019,num_arte_ocio_cultura,4.0
ORCASUR,2019,num_arte_ocio_cultura,2.0
IBIZA,2019,num_arte_ocio_cultura,2.0
ZOFIO,2019,num_arte_ocio_cultura,2.0
HELLIN,2019,num_arte_ocio_cultura,0.0
PUERTA DEL ANGEL,2019,num_arte_ocio_cultura,15.0
CIUDAD UNIVERSITARIA,2019,num_arte_ocio_cultura,5.0
EL CAÑAVERAL,2019,num_arte_ocio_cultura,0.0
LISTA,2019,num_arte_ocio_cultura,4.0
LOS ANGELES,2019,num_arte_ocio_cultura,1.0
OPAÑEL,2019,num_arte_ocio_cultura,12.0
EL PLANTIO,2019,num_arte_ocio_cultura,0.0
