Barrio,anyo,anyo_timestamp,Indicador,valor_indicador
Orcasur,2024,2024-01-01,poblacion_estudios_superiores,903.0
Pacífico,2024,2024-01-01,poblacion_estudios_superiores,13391.0
Palacio,2024,2024-01-01,poblacion_estudios_superiores,11277.0
Palomas,2024,2024-01-01,poblacion_estudios_superiores,1420.0
Palomeras Bajas,2024,2024-01-01,poblacion_estudios_superiores,5588.0
Palomeras Sureste,2024,2024-01-01,poblacion_estudios_superiores,4724.0
Palos de la Frontera,2024,2024-01-01,poblacion_estudios_superiores,10848.0
Pavones,2024,2024-01-01,poblacion_estudios_superiores,844.0
Peñagrande,2024,2024-01-01,poblacion_estudios_superiores,5364.0
Pilar,2024,2024-01-01,poblacion_estudios_superiores,11370.0
Pinar del Rey,2024,2024-01-01,poblacion_estudios_superiores,10778.0
Piovera,2024,2024-01-01,poblacion_estudios_superiores,7360.0
Portazgo,2024,2024-01-01,poblacion_estudios_superiores,3184.0
Pradolongo,2024,2024-01-01,poblacion_estudios_superiores,802.0
Prosperidad,2024,2024-01-01,poblacion_estudios_superiores,15657.0
Pueblo Nuevo,2024,2024-01-01,poblacion_estudios_superiores,6233.0
Puerta Bonita,2024,2024-01-01,poblacion_estudios_superiores,2252.0
Puerta del Ángel,2024,2024-01-01,poblacion_estudios_superiores,11397.0
Quintana,2024,2024-01-01,poblacion_estudios_superiores,7411.0
Recoletos,2024,2024-01-01,poblacion_estudios_superiores,6948.0
Rejas,2024,2024-01-01,poblacion_estudios_superiores,2547.0
Rosas,2024,2024-01-01,poblacion_estudios_superiores,8613.0
Ríos Rosas,2024,2024-01-01,poblacion_estudios_superiores,14459.0
San Cristóbal,2024,2024-01-01,poblacion_estudios_superiores,1143.0
San Diego,2024,2024-01-01,poblacion_estudios_superiores,5800.0
San Fermín,2024,2024-01-01,poblacion_estudios_superiores,2999.0
San Isidro,2024,2024-01-01,poblacion_estudios_superiores,7579.0
San Juan Bautista,2024,2024-01-01,poblacion_estudios_superiores,6322.0
San Pascual,2024,2024-01-01,poblacion_estudios_superiores,6964.0
Santa Eugenia,2024,2024-01-01,poblacion_estudios_superiores,2579.0
Simancas,2024,2024-01-01,poblacion_estudios_superiores,5524.0
Sol,2024,2024-01-01,poblacion_estudios_superiores,3711.0
Timón,2024,2024-01-01,poblacion_estudios_superiores,1655.0
Trafalgar,2024,2024-01-01,poblacion_estudios_superiores,13053.0
Universidad,2024,2024-01-01,poblacion_estudios_superiores,15981.0
Valdeacederas,2024,2024-01-01,poblacion_estudios_superiores,7177.0
Valdebernardo,2024,2024-01-01,poblacion_estudios_superiores,4485.0
Valdefuentes,2024,2024-01-01,poblacion_estudios_superiores,8984.0
Valdemarín,2024,2024-01-01,poblacion_estudios_superiores,3387.0
Valderrivas,2024,2024-01-01,poblacion_estudios_superiores,3945.0
Valdezarza,2024,2024-01-01,poblacion_estudios_superiores,9588.0
Vallehermoso,2024,2024-01-01,poblacion_estudios_superiores,9846.0
Valverde,2024,2024-01-01,poblacion_estudios_superiores,21280.0
Ventas,2024,2024-01-01,poblacion_estudios_superiores,12061.0
Villaverde Alto - Casco Histórico de Villaverde,2024,2024-01-01,poblacion_estudios_superiores,1422.0
Vinateros,2024,2024-01-01,poblacion_estudios_superiores,3915.0
Vista Alegre,2024,2024-01-01,poblacion_estudios_superiores,7678.0
Zofío,2024,2024-01-01,poblacion_estudios_superiores,875.0
Águilas,2024,2024-01-01,poblacion_estudios_superiores,9043.0
Ángeles,2024,2024-01-01,poblacion_estudios_superiores,5754.0
Abrantes,2020,2020-01-01,precio_vivienda,1901.37
Acacias,2020,2020-01-01,precio_vivienda,4646.78
Adelfas,2020,2020-01-01,precio_vivienda,4540.71
Aeropuerto,2020,2020-01-01,precio_vivienda,0.0
Alameda de Osuna,2020,2020-01-01,precio_vivienda,2961.24
Almagro,2020,2020-01-01,precio_vivienda,6345.97
Almenara,2020,2020-01-01,precio_vivienda,3203.9
Almendrales,2020,2020-01-01,precio_vivienda,2023.67
Aluche,2020,2020-01-01,precio_vivienda,2178.89
Amposta,2020,2020-01-01,precio_vivienda,1690.79
Apóstol Santiago,2020,2020-01-01,precio_vivienda,3151.26
Arapiles,2020,2020-01-01,precio_vivienda,5661.02
Aravaca,2020,2020-01-01,precio_vivienda,4059.23
Arcos,2020,2020-01-01,precio_vivienda,2041.64
Argüelles,2020,2020-01-01,precio_vivienda,4784.89
Atalaya,2020,2020-01-01,precio_vivienda,4973.31
Atocha,2020,2020-01-01,precio_vivienda,0.0
Bellas Vistas,2020,2020-01-01,precio_vivienda,3427.0
Berruguete,2020,2020-01-01,precio_vivienda,2989.74
Buenavista,2020,2020-01-01,precio_vivienda,2306.07
Butarque,2020,2020-01-01,precio_vivienda,1925.18
Campamento,2020,2020-01-01,precio_vivienda,2078.73
Canillas,2020,2020-01-01,precio_vivienda,3298.16
Canillejas,2020,2020-01-01,precio_vivienda,2367.47
Casa de Campo,2020,2020-01-01,precio_vivienda,3339.15
Casco Histórico de Barajas,2020,2020-01-01,precio_vivienda,2978.6
Casco Histórico de Vallecas,2020,2020-01-01,precio_vivienda,2073.53
Casco Histórico de Vicálvaro,2020,2020-01-01,precio_vivienda,2140.71
Castellana,2020,2020-01-01,precio_vivienda,7975.95
Castilla,2020,2020-01-01,precio_vivienda,4042.11
Castillejos,2020,2020-01-01,precio_vivienda,4448.78
Chopera,2020,2020-01-01,precio_vivienda,3643.17
Ciudad Jardín,2020,2020-01-01,precio_vivienda,4400.14
Ciudad Universitaria,2020,2020-01-01,precio_vivienda,4360.67
Colina,2020,2020-01-01,precio_vivienda,4259.03
Comillas,2020,2020-01-01,precio_vivienda,2503.79
Corralejos,2020,2020-01-01,precio_vivienda,3613.8
Cortes,2020,2020-01-01,precio_vivienda,5494.3
Costillares,2020,2020-01-01,precio_vivienda,4158.38
Cuatro Caminos,2020,2020-01-01,precio_vivienda,4440.52
Cuatro Vientos,2020,2020-01-01,precio_vivienda,3199.68
Delicias,2020,2020-01-01,precio_vivienda,3845.47
El Cañaveral,2020,2020-01-01,precio_vivienda,1672.79
El Goloso,2020,2020-01-01,precio_vivienda,5244.35
El Pardo,2020,2020-01-01,precio_vivienda,0.0
El Plantío,2020,2020-01-01,precio_vivienda,3146.36
El Salvador,2020,2020-01-01,precio_vivienda,3396.79
El Viso,2020,2020-01-01,precio_vivienda,6413.03
Embajadores,2020,2020-01-01,precio_vivienda,4481.49
Ensanche de Vallecas,2020,2020-01-01,precio_vivienda,2331.86
Entrevías,2020,2020-01-01,precio_vivienda,1660.4
Estrella,2020,2020-01-01,precio_vivienda,4076.81
Fontarrón,2020,2020-01-01,precio_vivienda,2285.44
Fuente del Berro,2020,2020-01-01,precio_vivienda,4797.72
Fuentelarreina,2020,2020-01-01,precio_vivienda,3762.46
Gaztambide,2020,2020-01-01,precio_vivienda,5493.24
Goya,2020,2020-01-01,precio_vivienda,5895.89
Guindalera,2020,2020-01-01,precio_vivienda,4573.78
Hellín,2020,2020-01-01,precio_vivienda,1593.7
Hispanoamérica,2020,2020-01-01,precio_vivienda,5469.64
Horcajo,2020,2020-01-01,precio_vivienda,0.0
Ibiza,2020,2020-01-01,precio_vivienda,5469.24
Imperial,2020,2020-01-01,precio_vivienda,3791.71
Justicia,2020,2020-01-01,precio_vivienda,5950.71
La Concepción,2020,2020-01-01,precio_vivienda,4002.51
La Paz,2020,2020-01-01,precio_vivienda,3643.28
Legazpi,2020,2020-01-01,precio_vivienda,4608.48
Lista,2020,2020-01-01,precio_vivienda,6030.55
Los Cármenes,2020,2020-01-01,precio_vivienda,2468.47
Los Jerónimos,2020,2020-01-01,precio_vivienda,6715.19
Los Rosales,2020,2020-01-01,precio_vivienda,1783.33
Lucero,2020,2020-01-01,precio_vivienda,2230.17
Marroquina,2020,2020-01-01,precio_vivienda,2902.56
Media Legua,2020,2020-01-01,precio_vivienda,2606.9
Mirasierra,2020,2020-01-01,precio_vivienda,3097.57
Moscardó,2020,2020-01-01,precio_vivienda,2059.12
Niño Jesús,2020,2020-01-01,precio_vivienda,5524.82
Nueva España,2020,2020-01-01,precio_vivienda,6325.86
Numancia,2020,2020-01-01,precio_vivienda,2003.37
Opañel,2020,2020-01-01,precio_vivienda,2278.29
Orcasitas,2020,2020-01-01,precio_vivienda,1750.82
Orcasur,2020,2020-01-01,precio_vivienda,1678.25
Pacífico,2020,2020-01-01,precio_vivienda,4269.03
Palacio,2020,2020-01-01,precio_vivienda,5075.34
Palomas,2020,2020-01-01,precio_vivienda,4219.48
Palomeras Bajas,2020,2020-01-01,precio_vivienda,1870.45
Palomeras Sureste,2020,2020-01-01,precio_vivienda,1648.98
Palos de la Frontera,2020,2020-01-01,precio_vivienda,3862.74
Pavones,2020,2020-01-01,precio_vivienda,1997.15
Peñagrande,2020,2020-01-01,precio_vivienda,3449.96
Pilar,2020,2020-01-01,precio_vivienda,3435.9
Pinar del Rey,2020,2020-01-01,precio_vivienda,2748.42
Piovera,2020,2020-01-01,precio_vivienda,4733.19
Portazgo,2020,2020-01-01,precio_vivienda,1773.79
Pradolongo,2020,2020-01-01,precio_vivienda,1862.41
Prosperidad,2020,2020-01-01,precio_vivienda,4406.3
Pueblo Nuevo,2020,2020-01-01,precio_vivienda,2433.13
Puerta Bonita,2020,2020-01-01,precio_vivienda,1987.58
Puerta del Ángel,2020,2020-01-01,precio_vivienda,2574.74
Quintana,2020,2020-01-01,precio_vivienda,3144.46
Recoletos,2020,2020-01-01,precio_vivienda,8553.75
Rejas,2020,2020-01-01,precio_vivienda,1816.06
Rosas,2020,2020-01-01,precio_vivienda,3448.63
Ríos Rosas,2020,2020-01-01,precio_vivienda,5421.65
San Cristóbal,2020,2020-01-01,precio_vivienda,1320.19
San Diego,2020,2020-01-01,precio_vivienda,1930.5
San Fermín,2020,2020-01-01,precio_vivienda,1851.29
San Isidro,2020,2020-01-01,precio_vivienda,2211.32
San Juan Bautista,2020,2020-01-01,precio_vivienda,4106.55
San Pascual,2020,2020-01-01,precio_vivienda,4139.15
Santa Eugenia,2020,2020-01-01,precio_vivienda,2091.94
Simancas,2020,2020-01-01,precio_vivienda,2504.9
Sol,2020,2020-01-01,precio_vivienda,5293.1
Timón,2020,2020-01-01,precio_vivienda,3106.26
Trafalgar,2020,2020-01-01,precio_vivienda,5516.8
Universidad,2020,2020-01-01,precio_vivienda,5998.24
Valdeacederas,2020,2020-01-01,precio_vivienda,3049.99
Valdebernardo,2020,2020-01-01,precio_vivienda,2517.6
Valdefuentes,2020,2020-01-01,precio_vivienda,3487.54
Valdemarín,2020,2020-01-01,precio_vivienda,4806.85
Valderrivas,2020,2020-01-01,precio_vivienda,2658.79
Valdezarza,2020,2020-01-01,precio_vivienda,3187.92
Vallehermoso,2020,2020-01-01,precio_vivienda,4739.14
Valverde,2020,2020-01-01,precio_vivienda,3482.97
Ventas,2020,2020-01-01,precio_vivienda,2717.39
Villaverde Alto - Casco Histórico de Villaverde,2020,2020-01-01,precio_vivienda,1631.78
Vinateros,2020,2020-01-01,precio_vivienda,2367.34
Vista Alegre,2020,2020-01-01,precio_vivienda,2128.06
Zofío,2020,2020-01-01,precio_vivienda,1990.79
Águilas,2020,2020-01-01,precio_vivienda,2243.51
Ángeles,2020,2020-01-01,precio_vivienda,1868.58
Abrantes,2021,2021-01-01,precio_vivienda,1951.76
Acacias,2021,2021-01-01,precio_vivienda,4276.75
Adelfas,2021,2021-01-01,precio_vivienda,4258.4
Aeropuerto,2021,2021-01-01,precio_vivienda,0.0
Alameda de Osuna,2021,2021-01-01,precio_vivienda,4015.02
Almagro,2021,2021-01-01,precio_vivienda,6778.41
Almenara,2021,2021-01-01,precio_vivienda,2802.31
Almendrales,2021,2021-01-01,precio_vivienda,2738.97
Aluche,2021,2021-01-01,precio_vivienda,2530.65
Amposta,2021,2021-01-01,precio_vivienda,1799.06
Apóstol Santiago,2021,2021-01-01,precio_vivienda,3787.62
Arapiles,2021,2021-01-01,precio_vivienda,5304.27
Aravaca,2021,2021-01-01,precio_vivienda,3891.01
Arcos,2021,2021-01-01,precio_vivienda,2806.11
Argüelles,2021,2021-01-01,precio_vivienda,5166.85
Atalaya,2021,2021-01-01,precio_vivienda,0.0
Atocha,2021,2021-01-01,precio_vivienda,4168.55
Bellas Vistas,2021,2021-01-01,precio_vivienda,3446.77
Berruguete,2021,2021-01-01,precio_vivienda,3273.71
Buenavista,2021,2021-01-01,precio_vivienda,2355.22
Butarque,2021,2021-01-01,precio_vivienda,1874.74
Campamento,2021,2021-01-01,precio_vivienda,2156.49
Canillas,2021,2021-01-01,precio_vivienda,3354.6
Canillejas,2021,2021-01-01,precio_vivienda,2417.52
Casa de Campo,2021,2021-01-01,precio_vivienda,3420.86
Casco Histórico de Barajas,2021,2021-01-01,precio_vivienda,2697.8
Casco Histórico de Vallecas,2021,2021-01-01,precio_vivienda,1975.6
Casco Histórico de Vicálvaro,2021,2021-01-01,precio_vivienda,2211.77
Castellana,2021,2021-01-01,precio_vivienda,7487.38
Castilla,2021,2021-01-01,precio_vivienda,4187.83
Castillejos,2021,2021-01-01,precio_vivienda,4480.5
Chopera,2021,2021-01-01,precio_vivienda,3830.66
Ciudad Jardín,2021,2021-01-01,precio_vivienda,4464.58
Ciudad Universitaria,2021,2021-01-01,precio_vivienda,3755.05
Colina,2021,2021-01-01,precio_vivienda,4544.25
Comillas,2021,2021-01-01,precio_vivienda,2756.18
Corralejos,2021,2021-01-01,precio_vivienda,3660.35
Cortes,2021,2021-01-01,precio_vivienda,4989.95
Costillares,2021,2021-01-01,precio_vivienda,4400.22
Cuatro Caminos,2021,2021-01-01,precio_vivienda,4412.33
Cuatro Vientos,2021,2021-01-01,precio_vivienda,3125.68
Delicias,2021,2021-01-01,precio_vivienda,4516.38
El Cañaveral,2021,2021-01-01,precio_vivienda,2147.81
El Goloso,2021,2021-01-01,precio_vivienda,5197.95
El Pardo,2021,2021-01-01,precio_vivienda,0.0
El Plantío,2021,2021-01-01,precio_vivienda,4576.47
El Salvador,2021,2021-01-01,precio_vivienda,3192.05
El Viso,2021,2021-01-01,precio_vivienda,6861.72
Embajadores,2021,2021-01-01,precio_vivienda,4585.04
Ensanche de Vallecas,2021,2021-01-01,precio_vivienda,2841.85
Entrevías,2021,2021-01-01,precio_vivienda,1712.29
Estrella,2021,2021-01-01,precio_vivienda,4010.22
Fontarrón,2021,2021-01-01,precio_vivienda,2175.53
Fuente del Berro,2021,2021-01-01,precio_vivienda,4734.29
Fuentelarreina,2021,2021-01-01,precio_vivienda,4204.21
Gaztambide,2021,2021-01-01,precio_vivienda,5086.21
Goya,2021,2021-01-01,precio_vivienda,5587.62
Guindalera,2021,2021-01-01,precio_vivienda,4669.41
Hellín,2021,2021-01-01,precio_vivienda,1699.42
Hispanoamérica,2021,2021-01-01,precio_vivienda,5158.11
Horcajo,2021,2021-01-01,precio_vivienda,0.0
Ibiza,2021,2021-01-01,precio_vivienda,5508.11
Imperial,2021,2021-01-01,precio_vivienda,3325.56
Justicia,2021,2021-01-01,precio_vivienda,6229.04
La Concepción,2021,2021-01-01,precio_vivienda,3753.9
La Paz,2021,2021-01-01,precio_vivienda,3377.56
Legazpi,2021,2021-01-01,precio_vivienda,5493.48
Lista,2021,2021-01-01,precio_vivienda,6095.97
Los Cármenes,2021,2021-01-01,precio_vivienda,2319.7
Los Jerónimos,2021,2021-01-01,precio_vivienda,6653.21
Los Rosales,2021,2021-01-01,precio_vivienda,1818.14
Lucero,2021,2021-01-01,precio_vivienda,2334.97
Marroquina,2021,2021-01-01,precio_vivienda,2783.03
Media Legua,2021,2021-01-01,precio_vivienda,2619.85
Mirasierra,2021,2021-01-01,precio_vivienda,4012.29
Moscardó,2021,2021-01-01,precio_vivienda,2033.62
Niño Jesús,2021,2021-01-01,precio_vivienda,5080.49
Nueva España,2021,2021-01-01,precio_vivienda,6351.07
Numancia,2021,2021-01-01,precio_vivienda,2106.4
Opañel,2021,2021-01-01,precio_vivienda,2532.89
Orcasitas,2021,2021-01-01,precio_vivienda,1747.23
Orcasur,2021,2021-01-01,precio_vivienda,1761.21
Pacífico,2021,2021-01-01,precio_vivienda,4113.3
Palacio,2021,2021-01-01,precio_vivienda,5034.49
Palomas,2021,2021-01-01,precio_vivienda,3931.51
Palomeras Bajas,2021,2021-01-01,precio_vivienda,1963.09
Palomeras Sureste,2021,2021-01-01,precio_vivienda,1748.82
Palos de la Frontera,2021,2021-01-01,precio_vivienda,4074.57
Pavones,2021,2021-01-01,precio_vivienda,2225.09
Peñagrande,2021,2021-01-01,precio_vivienda,3371.99
Pilar,2021,2021-01-01,precio_vivienda,3347.02
Pinar del Rey,2021,2021-01-01,precio_vivienda,2955.26
Piovera,2021,2021-01-01,precio_vivienda,4904.19
Portazgo,2021,2021-01-01,precio_vivienda,1792.21
Pradolongo,2021,2021-01-01,precio_vivienda,1940.2
Prosperidad,2021,2021-01-01,precio_vivienda,4334.71
Pueblo Nuevo,2021,2021-01-01,precio_vivienda,2505.02
Puerta Bonita,2021,2021-01-01,precio_vivienda,2054.07
Puerta del Ángel,2021,2021-01-01,precio_vivienda,2575.67
Quintana,2021,2021-01-01,precio_vivienda,3221.55
Recoletos,2021,2021-01-01,precio_vivienda,8254.5
Rejas,2021,2021-01-01,precio_vivienda,2657.17
Rosas,2021,2021-01-01,precio_vivienda,3499.95
Ríos Rosas,2021,2021-01-01,precio_vivienda,5240.96
San Cristóbal,2021,2021-01-01,precio_vivienda,1375.61
San Diego,2021,2021-01-01,precio_vivienda,1953.47
San Fermín,2021,2021-01-01,precio_vivienda,1941.35
San Isidro,2021,2021-01-01,precio_vivienda,2554.98
San Juan Bautista,2021,2021-01-01,precio_vivienda,3909.33
San Pascual,2021,2021-01-01,precio_vivienda,4252.92
Santa Eugenia,2021,2021-01-01,precio_vivienda,2110.49
Simancas,2021,2021-01-01,precio_vivienda,2553.12
Sol,2021,2021-01-01,precio_vivienda,9215.34
Timón,2021,2021-01-01,precio_vivienda,2639.48
Trafalgar,2021,2021-01-01,precio_vivienda,5626.61
Universidad,2021,2021-01-01,precio_vivienda,5132.6
Valdeacederas,2021,2021-01-01,precio_vivienda,3139.79
Valdebernardo,2021,2021-01-01,precio_vivienda,2620.36
Valdefuentes,2021,2021-01-01,precio_vivienda,3364.21
Valdemarín,2021,2021-01-01,precio_vivienda,3987.21
Valderrivas,2021,2021-01-01,precio_vivienda,3018.37
Valdezarza,2021,2021-01-01,precio_vivienda,3224.64
Vallehermoso,2021,2021-01-01,precio_vivienda,4882.43
Valverde,2021,2021-01-01,precio_vivienda,3454.15
Ventas,2021,2021-01-01,precio_vivienda,2762.8
Villaverde Alto - Casco Histórico de Villaverde,2021,2021-01-01,precio_vivienda,1714.38
Vinateros,2021,2021-01-01,precio_vivienda,2405.58
Vista Alegre,2021,2021-01-01,precio_vivienda,2122.1
Zofío,2021,2021-01-01,precio_vivienda,1920.8
Águilas,2021,2021-01-01,precio_vivienda,2212.08
Ángeles,2021,2021-01-01,precio_vivienda,1761.69
Abrantes,2022,2022-01-01,precio_vivienda,2013.23
Acacias,2022,2022-01-01,precio_vivienda,4195.41
Adelfas,2022,2022-01-01,precio_vivienda,4465.68
Aeropuerto,2022,2022-01-01,precio_vivienda,0.0
Alameda de Osuna,2022,2022-01-01,precio_vivienda,3400.47
Almagro,2022,2022-01-01,precio_vivienda,7373.38
Almenara,2022,2022-01-01,precio_vivienda,3291.43
Almendrales,2022,2022-01-01,precio_vivienda,2561.77
Aluche,2022,2022-01-01,precio_vivienda,2247.29
Amposta,2022,2022-01-01,precio_vivienda,1740.28
Apóstol Santiago,2022,2022-01-01,precio_vivienda,2741.61
Arapiles,2022,2022-01-01,precio_vivienda,5357.23
Aravaca,2022,2022-01-01,precio_vivienda,3993.14
Arcos,2022,2022-01-01,precio_vivienda,3224.91
Argüelles,2022,2022-01-01,precio_vivienda,6065.12
Atalaya,2022,2022-01-01,precio_vivienda,0.0
Atocha,2022,2022-01-01,precio_vivienda,5742.49
Bellas Vistas,2022,2022-01-01,precio_vivienda,3523.47
Berruguete,2022,2022-01-01,precio_vivienda,3302.37
Buenavista,2022,2022-01-01,precio_vivienda,2365.26
Butarque,2022,2022-01-01,precio_vivienda,2059.11
Campamento,2022,2022-01-01,precio_vivienda,2159.81
Canillas,2022,2022-01-01,precio_vivienda,3483.42
Canillejas,2022,2022-01-01,precio_vivienda,2369.55
Casa de Campo,2022,2022-01-01,precio_vivienda,3758.61
Casco Histórico de Barajas,2022,2022-01-01,precio_vivienda,3077.1
Casco Histórico de Vallecas,2022,2022-01-01,precio_vivienda,1919.04
Casco Histórico de Vicálvaro,2022,2022-01-01,precio_vivienda,2283.62
Castellana,2022,2022-01-01,precio_vivienda,6933.03
Castilla,2022,2022-01-01,precio_vivienda,4105.89
Castillejos,2022,2022-01-01,precio_vivienda,4288.21
Chopera,2022,2022-01-01,precio_vivienda,3553.34
Ciudad Jardín,2022,2022-01-01,precio_vivienda,4861.42
Ciudad Universitaria,2022,2022-01-01,precio_vivienda,4319.97
Colina,2022,2022-01-01,precio_vivienda,4219.16
Comillas,2022,2022-01-01,precio_vivienda,2658.56
Corralejos,2022,2022-01-01,precio_vivienda,3581.79
Cortes,2022,2022-01-01,precio_vivienda,5049.77
Costillares,2022,2022-01-01,precio_vivienda,4225.62
Cuatro Caminos,2022,2022-01-01,precio_vivienda,4397.06
Cuatro Vientos,2022,2022-01-01,precio_vivienda,3086.26
Delicias,2022,2022-01-01,precio_vivienda,3898.72
El Cañaveral,2022,2022-01-01,precio_vivienda,2412.27
El Goloso,2022,2022-01-01,precio_vivienda,5364.9
