Centro;Descripcion Centro;Seccion;Descripcion Seccion;Código PEP;Denominación;Año inicio;Año de finalización previsto;Año de finalización;Distrito;Denominación Distrito;Dirección;Tipo Vial;Vial;Numero;Latitud;Longitud;LÍNEA DE INVERSIÓN;DENOMINACIÓN LÍNEA DE INVERSIÓN;Gasto ejecutado;Importe 2022;Importe 2023;Importe 2024;Importe 2025;Resto Anualidades;Total previsto;Estado;Observaciones;Url_fotografia;Fecha de los datos
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;27;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN8 VICALVARO M5B;2019;2024;;219;VICÁLVARO;Contrucción Cl Francisco Grande Covian, 170;Calle;Grande Covian;170;404.014.654;-35.614.492;15;VIVENDA;1479552,94;3830907,94;6031452,3;2038385,38;0;0;13380298,56;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;34;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 34B;2020;2024;;219;VICÁLVARO;Contrucción Avenida Miguel Delibes, 65;Avenida;Miguel Delibes;65;40.405.514;-35.615.997;15;VIVENDA;23768,4;2058663,43;7977835,79;3412791,8;0;0;13473059,42;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;37;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. T 6B;2020;2024;;219;VICÁLVARO;Contrucción Calle Enrique Urquijo, 91;Calle;Enrique Urquijo;91;404.010.441;-35.618.687;15;VIVENDA;155839,4;1076711,26;4172542,6;1784606,33;0;0;7189699,59;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;36;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. T 6A;2020;2024;;219;VICÁLVARO;Contrucción Calle Enrique Urquijo, 81;Calle;Enrique Urquijo;81;404.007.041;-35.621.687;15;VIVENDA;55819,4;1076711,26;4172630,92;1784518,01;0;0;7089679,59;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;32;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 30A;2020;2024;;219;VICÁLVARO;Contrucción Avenida Miguel Delibes, 50;Avenida;Miguel Delibes;50;404.054.441;-35.638.987;15;VIVENDA;811926,71;3417773,32;3375454,15;6198774,37;0;0;13803928,55;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;33;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 30D;2020;2024;;219;VICÁLVARO;Contrucción Calle Jose Escobar Y Saliente, 80;Calle;Jose Escobar Y Saliente;80;404.048.787;-35.647.897;15;VIVENDA;589796,36;2697698,2;7187234,19;3059801,54;0;0;13534530,29;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;25;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 3;2019;2024;;218;VILLA DE VALLECAS;Contrucción Calle Castejon De Henares;Calle;Castejon De Henares;;40.374.148.939.335.800;-363.320.586.229.997;15;VIVENDA;1304425,01;4310511,21;4711989,67;1591852,86;0;0;11918778,75;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;23;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 1;2019;2024;;218;VILLA DE VALLECAS;Contrucción Calle El Sitio De Baler Nº 1 A 11 Y Crta. Villaverde A Vallecas Nº 290;;;;40.374.018.500.360.700;-3.635.026.476.527.200;15;VIVENDA;1949656,82;5069469,02;6069469,02;1140139,68;0;0;14228734,54;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;24;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 2;2019;2024;;218;VILLA DE VALLECAS;Contrucción Calle De Nueva Creacion;;;;4.037.351.413.395.200;-3.635.163.450.630.150;15;VIVENDA;2214991,04;3952908,77;4500727,19;1217097,05;0;0;11885724,05;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;20;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN SAN FRANCISCO JAVIER VI;2017;2023;;213;PUENTE DE VALLECAS;Contrucción Calle Eduardo Rojo;Calle;Eduardo Rojo;;4.038.564.471.870.830;-36.636.112.588.068.200;15;VIVENDA;3604919,74;4650413,25;275652,89;0;0;0;8530985,88;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;10;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NUESTRA SEÑORA  DE LOS ANGELES 3;2017;2023;;213;PUENTE DE VALLECAS;Contrucción Calle Martínez De La Riva, 100;Calle;Martínez de la Riva;100;40.386.498;-36.663.675;15;VIVENDA;1221091,99;5088438,23;4573310,68;0;0;0;10882840,9;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;22;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NUESTRA SEÑORA  DE LOS ANGELES 4;2019;2024;;213;PUENTE DE VALLECAS;Contrucción Calle Peña Amaya, 1;Calle;Peña Amaya;1;403.850.508;-36.668.926;15;VIVENDA;1246435,91;3524855,75;3524855,75;1360005,71;0;0;9656153,12;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;9;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NUESTRA SEÑORA  DE LOS ANGELES 2;2017;2022;;213;PUENTE DE VALLECAS;Contrucción Calle Puerto De La Bonaigua, 45;Calle;Puerto de la Bonaigua;45;403.864.054;-36.671.987;15;VIVENDA;6284135,06;2835000;0;0;0;0;9119135,06;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;11;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NUESTRA SEÑORA  DE LOS ANGELES 14;2018;2024;;213;PUENTE DE VALLECAS;Contrucción Avenida San Diego, 89;Avenida;San Diego;89;403.851.781;-36.680.348;15;VIVENDA;3306898,87;8281486,44;6111255,97;5473115,53;0;0;23172756,81;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;28;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VILLAVERDE INGENIEROS;2019;2024;;217;VILLAVERDE;Contrucción Calle La Pícara Molinera, 62;Calle;La Pícara Molinera;62;403.545.193;-37.050.987;15;VIVENDA;1302315,78;5325983,4;6003040,38;4937226,47;0;0;17568566,03;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;40;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN BLOQUES 300;2022;2024;;217;VILLAVERDE;Calle Rocafort 28-48;Calle;Rocafort 28-48;28-48;4.034.136.508.531.090;-36.862.820.469.331.100;15;VIVENDA;0;2330094,29;6076851,3;3000000;0;0;11406945,59;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;41;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LOS OLIVOS FASE 3;2021;2025;;210;LATINA;Calle San Fulgencio, 2;Calle;San Fulgencio, 2;2;40.341.397.795.428.200;-36.863.142.334.395.200;15;VIVENDA;143105,13;85863,08;5422145,32;8133217,98;13555363,3;0;27339694,81;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;42;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LOS OLIVOS FASE 4;2021;2025;;210;LATINA;CalleSan Timoteo, 27;Calle;San Timoteo, 27;27;40.405.076.851.000.600;-3.736.289.884.658.130;15;VIVENDA;364321,14;218592,69;3008677,53;4513016,3;7521693,84;0;15626301,5;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;43;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN OTRAS PROCIONES (PEQUEÑAS);2023;2025;;213;PUENTE DE VALLECAS;Calle Garganta de Aisa, 16;Calle;Garganta de Aisa, 16;16;4.040.373.448.875.800;-36.589.631.613.129.300;15;VIVENDA;0;0;532420,54;798630,8;1331051,34;0;2662102,68;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;44;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN ARROYO DEL FRESNO 3B;2023;2025;;208;FUENCARRAL-EL PARDO;Calle María de Maeztu, 24;Calle;María de Maeztu, 24;24;4.048.866.565.310.500;-37.305.976.613.088.500;15;VIVENDA;0;0;1397284,57;2095926,85;3493211,43;0;6986422,85;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;45;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN CARABANCHEL (4.7.2.) PMS 29676;2023;2025;;211;CARABANCHEL;Avda. del Euro 37;Avenida;Euro 37;37;40.364.356.874.348.100;-3.749.841.403.643.570;15;VIVENDA;0;0;3780428,88;5670643,32;9451072,2;0;18902144,4;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;46;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN Pº DIRECCIÓN (D-1) PMS 31339;2022;2025;;206;TETUÁN;C/ Capitán Blanco Argibay nº 149;Calle;Capitán Blanco Argibay nº 149;149;4.046.812.165.757.590;-37.073.540.459.672.800;15;VIVENDA;0;189021,44;2354701,68;3532052,52;5886754,21;0;11962529,85;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;47;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN EL CAÑAVERAL 13 (M34 CD);2022;2025;;219;VICÁLVARO;Calle Tolerancia, 19;Calle;Tolerancia, 19;19;40.405.719.231.970.300;-35.571.036.036.416;15;VIVENDA;0;820190,84;2263295,18;3394942,78;5658237,96;0;12136666,76;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;48;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓNEL ESPINILLO S6-P8;2022;2025;;217;VILLAVERDE;Calle de la Conciliación, 7;Calle;Conciliación, 7;7;4.036.084.443.412.490;-36.918.870.334.383.200;15;VIVENDA;0;135263,14;2678210,13;4017315,2;6695525,32;0;13526313,79;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;49;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NTRA.SEÑORA DE LORETO PARCELA 3;2023;2025;;221;BARAJAS;Calle Venus, 5;Calle;Venus, 5;5;40.479.169.354.293;-3.578.461.976.173.680;15;VIVENDA;0;0;1434565,15;2151847,72;3586412,86;0;7172825,73;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;50;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NTRA. SEÑORA DE LORETO PARCELA 4;2023;2025;;221;BARAJAS;Calle Venus, 1;Calle;Venus, 1;1;4.047.808.551.885.120;-357.817.584.726.942;15;VIVENDA;0;0;966307,42;1449461,14;2415768,56;0;4831537,12;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;51;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN PASEO DE LA DIRECCIÓN D-2;2022;2025;;206;TETUÁN;Calle Alberdi, 4;Calle;Alberdi, 4;4;4.046.620.910.154.980;-37.079.447.757.608.700;15;VIVENDA;0;119625,3;1618585,3;2427877,95;4046463,25;0;8212551,8;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;52;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VALLECAS 2,70;2022;2025;;218;VILLA DE VALLECAS;Avda. Ensanche de Vallecas, 33;Avenida;Ensanche de Vallecas, 33;33;4.036.375.877.525.380;-3.600.607.275.767.220;15;VIVENDA;0;468789,04;1893578,12;2840367,18;4733945,3;0;9936679,64;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;53;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICÁLVARO LA CATALANA 1B Y 1 C;2021;2025;;219;VICÁLVARO;C/ del Abad Juan Catalán,62;Calle;Abad Juan Catalán,62;62;404.073.797.091.382;-3.591.869.275.764.490;15;VIVENDA;363;121366,67;1297627,64;1946441,45;3244069,09;0;6609867,85;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;54;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN MAHOU CALDERÓN;2023;2025;;202;ARGANZUELA;Paseo Imperial, 34;Paseo;Imperial, 34;34;4.040.350.411.948.750;-37.158.279.622.711.500;15;VIVENDA;0;0;3400000;5100000;8500000;0;17000000;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/003;REHABILITACIÓN EDIFICIOS TEATRO FERNÁN GÓMEZ;2016;2024;;204;SALAMANCA;Plaza Colón, 4;Plaza;Colón;4;40.424.681.417.884.300;-36.899.877.647.205.600;10;CULTURA;3151256,93;1801076,69;0;100000;0;0;5052333,62;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2017/002;OBRA CIVIL TEATRO ESPAÑOL (CALLE DEL PRÍNCIPE, 25);2017;2024;;201;CENTRO;Calle Del Príncipe, 25;Calle;del Príncipe;25;404.148.623;-37.023.538;10;CULTURA;711614,76;250000;0;100000;0;0;1061614,76;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/001;CASA DE CAMPO GENERAL. OBRA CIVIL E INSTALACIONES;2016;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;404.144.657;-37.401.438;0;INVERSIONES DE CARÁCTER GENERAL;377299,47;350000;1158492,86;100000;0;0;1985792,33;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/002;MADRID ARENA. INSTALACIONES;2016;2022;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;404.144.658;-37.401.438;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;933238,5;713960,33;0;0;0;0;1647198,83;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/MD_2016_02_ConvencionesRehab_20.jpg;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/005;PABELLÓN DE HEXÁGONOS. REHABILITACIÓN EDIFICIOS E INSTALACIONES;2016;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;404.144.659;-37.401.438;0;INVERSIONES DE CARÁCTER GENERAL;1599387,32;150000;0;100000;0;0;1849387,32;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/006;PABELLÓN CONVENCIONES. OBRA CIVIL, REHABILITACIÓN EDIFICIOS;2016;2022;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;404.148.623;-37.401.438;14;SECTORES PRODUCTIVOS;1973017,75;126039,67;0;0;0;0;2099057,42;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/MD_2016_06_Instalaciones_Arena.jpg;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/007;PABELLÓN DE  AUTORIDADES. REHABILITACIÓN EDIFICIOS;2016;2023;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;404.144.661;-37.401.438;0;INVERSIONES DE CARÁCTER GENERAL;0;20000;0;0;0;500000;520000;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2016/00;TEATRO AUDITORIO. REHABILITACIÓN EDIFICIOS;2016;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;404.144.662;-37.401.438;10;CULTURA;361739,56;100000;400000;500000;0;0;1361739,56;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2022/01;DAOIZ Y VELARDE, PUESTA EN USO;2022;2024;;203;RETIRO;C/ del Alberche, 14;Calle;Alberche;14;4.040.158.651.386.610;-3.676.751.218.093.890;10;CULTURA;0;1025000;515000;0;0;0;1540000;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2022/02;MATADERO.EVACUATORIOS, FACHADSA Y NAVE 11.;2022;2024;;202;ARGANZUELA;Plaza de Legazpi, 8;Plaza;de Legazpi;8;4.039.175.327.942.030;-3.696.349.075.765.450;10;CULTURA;0;1318653;15000;0;0;0;1333653;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2022/03;PABELLÓN XII.REHABILITACIÓN DE EDIFICIOS.;2022;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;404.144.660;-37.401.438;0;INVERSIONES DE CARÁCTER GENERAL;0;100000;900000;100000;0;0;1100000;EN PROCESO;;;30/03/2022
706;MADRID DESTINO, CULT.,TURISMO Y NEGOCIO, S.A.;130;CULTURA, TURISMO Y DEPORTE;MD/2022/04;PABELLÓN DE RISTAL. REHABILITACIÓN DE EDIFICIOS.;2022;2024;;209;MONCLOA-ARAVACA;Avenida Principal, 16 Y Avenida Portugal S/n;Avenida;Principal, 16 Y Avenida Portugal S/n;;404.148.623;-37.401.438;0;INVERSIONES DE CARÁCTER GENERAL;0;100000;400000;500000;0;0;1000000;EN PROCESO;;;30/03/2022
801;MERCAMADRID, S.A.;140;ECONOMÍA, INNOVACIÓN Y EMPLEO;2020/MERCA/001;MERCAMADRID. MEJORA ACCESOS, CONDICIONES DE MOVILIDAD E INSTALACIONES DE SEGURIDAD;2020;2025;;218;VILLA DE VALLECAS;Avenida Madrid S/N;Avenida;Madrid;;403.616.249;-3.664.242;14;SECTORES PRODUCTIVOS;5496398,4;1080245;890000;737000;610000;0;8813643,4;EN PROCESO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/INVERSIONES_2020_MERCA_001.jpg;30/03/2022
801;MERCAMADRID, S.A.;140;ECONOMÍA, INNOVACIÓN Y EMPLEO;2020/MERCA/002;MERCADOS CENTRALES Y EDIFICACIONES;2020;2025;;218;VILLA DE VALLECAS;Avenida Madrid S/N;Avenida;Madrid;;403.585.575;-36.675.801;14;SECTORES PRODUCTIVOS;11976962,38;3358818,21;1208818,21;848000;223000;0;17615598,8;EN PROCESO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/INVERSIONES_2020_MERCA_002.jpg;30/03/2022
801;MERCAMADRID, S.A.;140;ECONOMÍA, INNOVACIÓN Y EMPLEO;2020/MERCA/003;AMPLIACIÓN MERCAMADRID. REFORESTACIÓN Y ADECUACIÓN DEL ENTORNO, NUEVOS CENTROS DE FORMACIÓN ALIMENTARIA, APARCAMIENTO Y MEJORA DEL CENTRO ADMINISTRATIVO;2020;2025;;218;VILLA DE VALLECAS;Avenida Madrid S/N;Avenida;Madrid;;4.036.557.798.757.290;-3.668.069.465.062.160;14;SECTORES PRODUCTIVOS;5956237,03;3522889,2;5881676,2;6301376,2;6364350;0;28026528,63;EN PROCESO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/INVERSIONES_2020_MERCA_003.jpg;30/03/2022
